,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
3855,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],992.77,-0.7,-49.4,96.24,0.0,-0.7,0.7,0.3,1.0,0.0,1.0,0.0,-0.7,0.0,-0.7,1000,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1735,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],992.77,-0.7,-49.4,96.24,0.0,-0.7,0.7,0.3,1.0,0.0,1.0,0.0,-0.7,0.0,-0.7,1000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
770,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],992.43,-0.73,-49.4,96.17,0.0,-0.73,0.73,0.3,1.0,0.0,1.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1733,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],992.19,-0.76,-49.4,96.13,0.0,-0.56,0.76,0.6,2.0,0.0,2.0,0.0,-0.37,0.0,-0.37,1000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3378,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],992.1,-0.77,-49.4,96.11,0.0,-0.77,0.77,0.3,1.0,0.0,1.0,0.0,-0.77,0.0,-0.77,1000,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3826,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],992.03,-0.77,-49.4,96.09,0.0,-0.77,0.77,0.3,1.0,0.0,1.0,0.0,-0.77,0.0,-0.77,1000,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3835,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],992.03,-0.77,-49.4,96.09,0.0,-0.77,0.77,0.3,1.0,0.0,1.0,0.0,-0.77,0.0,-0.77,1000,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3819,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],992.03,-0.77,-49.4,96.09,0.0,-0.77,0.77,0.3,1.0,0.0,1.0,0.0,-0.77,0.0,-0.77,1000,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],991.93,-0.78,-49.4,96.08,0.0,-0.27,0.78,0.9,3.0,0.0,3.0,0.0,-0.25,0.0,-0.25,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2063,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],991.8,-0.8,-49.4,96.05,0.0,-0.77,0.8,0.53,1.0,0.0,1.0,0.0,-0.77,0.0,-0.77,1000,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2070,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],991.8,-0.8,-49.4,96.05,0.0,-0.77,0.8,0.53,1.0,0.0,1.0,0.0,-0.77,0.0,-0.77,1000,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1683,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],991.33,-0.84,-49.4,95.96,0.0,-0.84,0.84,0.3,1.0,0.0,1.0,0.0,-0.84,0.0,-0.84,1000,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1594,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],990.4,-0.94,-49.4,95.77,0.0,-0.84,0.94,0.6,2.0,0.0,2.0,0.0,-0.46,0.0,-0.46,1000,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1598,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],990.09,-0.97,-49.4,95.71,0.15,-1.1,1.12,0.6,2.0,1.0,1.0,50.0,-0.47,0.15,-1.1,1000,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3422,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],989.16,-1.06,-49.4,95.53,0.0,-1.06,1.06,0.3,1.0,0.0,1.0,0.0,-1.06,0.0,-1.06,1000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3714,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.95,-1.08,-49.4,95.49,0.0,-0.99,1.08,0.6,2.0,0.0,2.0,0.0,-0.53,0.0,-0.53,1000,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1596,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.8,-1.1,-49.4,95.46,0.0,-1.1,1.1,0.3,1.0,0.0,1.0,0.0,-1.1,0.0,-1.1,1000,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1560,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.8,-1.1,-49.4,95.46,0.0,-1.1,1.1,0.3,1.0,0.0,1.0,0.0,-1.1,0.0,-1.1,1000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
464,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.8,-1.1,-49.4,95.46,0.0,-1.1,1.1,0.3,1.0,0.0,1.0,0.0,-1.1,0.0,-1.1,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3716,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.8,-1.1,-49.4,95.46,0.0,-1.1,1.1,0.3,1.0,0.0,1.0,0.0,-1.1,0.0,-1.1,1000,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1549,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.47,-1.13,-49.4,95.39,0.0,-1.13,1.13,0.3,1.0,0.0,1.0,0.0,-1.13,0.0,-1.13,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1539,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.47,-1.13,-49.4,95.39,0.0,-1.13,1.13,0.3,1.0,0.0,1.0,0.0,-1.13,0.0,-1.13,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1808,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.3,-1.15,-49.4,95.36,7.36,-4.19,7.93,1.15,4.0,1.0,3.0,25.0,-0.17,7.36,-2.68,1000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1825,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],988.3,-1.15,-49.4,95.36,7.36,-4.19,7.93,1.15,4.0,1.0,3.0,25.0,-0.17,7.36,-2.68,1000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1748,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.72,-1.2,-49.4,95.24,2.31,-1.35,3.32,1.97,5.0,1.0,4.0,20.0,-0.21,2.31,-0.83,1000,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
461,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.5,-1.23,-49.4,95.2,0.0,-1.1,1.23,0.6,2.0,0.0,2.0,0.0,-0.6,0.0,-0.6,1000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
127,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.48,-1.23,-49.4,95.2,0.0,-1.21,1.23,0.53,1.0,0.0,1.0,0.0,-1.21,0.0,-1.21,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
131,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.48,-1.23,-49.4,95.2,0.0,-1.21,1.23,0.53,1.0,0.0,1.0,0.0,-1.21,0.0,-1.21,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
138,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.48,-1.23,-49.4,95.2,0.0,-1.21,1.23,0.53,1.0,0.0,1.0,0.0,-1.21,0.0,-1.21,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
3296,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.48,-1.23,-49.4,95.2,0.0,-1.21,1.23,0.53,1.0,0.0,1.0,0.0,-1.21,0.0,-1.21,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
343,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.35,-1.24,-49.4,95.17,0.0,-1.24,1.24,0.3,1.0,0.0,1.0,0.0,-1.24,0.0,-1.24,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
2038,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.22,-1.26,-49.4,95.14,0.0,-0.65,1.26,0.6,2.0,0.0,2.0,0.0,-0.62,0.0,-0.62,1000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2451,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.22,-1.26,-49.4,95.14,0.0,-0.65,1.26,0.6,2.0,0.0,2.0,0.0,-0.62,0.0,-0.62,1000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2048,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.22,-1.26,-49.4,95.14,0.0,-0.65,1.26,0.6,2.0,0.0,2.0,0.0,-0.62,0.0,-0.62,1000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1546,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],987.17,-1.26,-49.4,95.13,0.0,-1.13,1.26,0.6,2.0,0.0,2.0,0.0,-0.62,0.0,-0.62,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4412,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],986.83,-1.29,-49.4,95.07,0.0,-1.23,1.29,0.99,1.0,0.0,1.0,0.0,-1.23,0.0,-1.23,1000,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
968,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],986.78,-1.3,-49.4,95.06,9.03,-4.19,9.61,2.23,8.0,3.0,5.0,37.5,-0.07,3.18,-2.03,1000,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
477,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],986.35,-1.34,-49.4,94.97,0.0,-0.84,1.34,0.59,2.0,0.0,2.0,0.0,-0.66,0.0,-0.66,1000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
125,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],986.15,-1.36,-49.4,94.93,0.21,-1.18,1.56,0.89,3.0,1.0,2.0,33.33,-0.44,0.21,-0.76,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
722,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],986.12,-1.37,-49.4,94.93,0.0,-1.37,1.37,0.3,1.0,0.0,1.0,0.0,-1.37,0.0,-1.37,1000,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
358,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],985.74,-1.4,-49.4,94.85,0.0,-1.4,1.4,0.3,1.0,0.0,1.0,0.0,-1.4,0.0,-1.4,1000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
642,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],985.67,-1.41,-49.4,94.84,0.21,-1.09,1.61,0.89,3.0,1.0,2.0,33.33,-0.46,0.21,-0.79,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
645,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],985.67,-1.41,-49.4,94.84,0.21,-1.09,1.61,0.89,3.0,1.0,2.0,33.33,-0.46,0.21,-0.79,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1807,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],985.24,-1.45,-49.4,94.75,6.85,-4.19,7.77,1.15,4.0,1.0,3.0,25.0,-0.25,6.85,-2.62,1000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2159,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.97,-1.48,-49.4,94.7,0.0,-0.88,1.48,0.59,2.0,0.0,2.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2238,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.97,-1.48,-49.4,94.7,0.0,-0.88,1.48,0.59,2.0,0.0,2.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2157,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.97,-1.48,-49.4,94.7,0.0,-0.88,1.48,0.59,2.0,0.0,2.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2154,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.97,-1.48,-49.4,94.7,0.0,-0.88,1.48,0.59,2.0,0.0,2.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2476,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.97,-1.48,-49.4,94.7,0.0,-0.88,1.48,0.59,2.0,0.0,2.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2213,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.97,-1.48,-49.4,94.7,0.0,-0.88,1.48,0.59,2.0,0.0,2.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2487,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.97,-1.48,-49.4,94.7,0.0,-0.88,1.48,0.59,2.0,0.0,2.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2215,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.97,-1.48,-49.4,94.7,0.0,-0.88,1.48,0.59,2.0,0.0,2.0,0.0,-0.73,0.0,-0.73,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
129,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],984.77,-1.5,-49.4,94.66,0.21,-1.18,1.7,0.89,3.0,1.0,2.0,33.33,-0.49,0.21,-0.83,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
379,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.78,-1.6,-49.4,94.46,0.0,-1.6,1.6,0.3,1.0,0.0,1.0,0.0,-1.6,0.0,-1.6,1000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
3431,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.78,-1.6,-49.4,94.47,0.0,-1.58,1.6,0.53,1.0,0.0,1.0,0.0,-1.58,0.0,-1.58,1000,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
139,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.73,-1.6,-49.4,94.45,0.1,-1.18,1.7,0.89,3.0,1.0,2.0,33.33,-0.52,0.1,-0.83,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
136,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.73,-1.6,-49.4,94.45,0.1,-1.18,1.7,0.89,3.0,1.0,2.0,33.33,-0.52,0.1,-0.83,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
779,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.56,-1.62,-49.4,94.42,0.0,-1.58,1.62,0.76,1.0,0.0,1.0,0.0,-1.58,0.0,-1.58,1000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
3416,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.34,-1.64,-49.4,94.38,0.0,-1.57,1.64,0.99,1.0,0.0,1.0,0.0,-1.57,0.0,-1.57,1000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3506,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.34,-1.64,-49.4,94.38,0.0,-1.57,1.64,0.99,1.0,0.0,1.0,0.0,-1.57,0.0,-1.57,1000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3397,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.34,-1.64,-49.4,94.38,0.0,-1.57,1.64,0.99,1.0,0.0,1.0,0.0,-1.57,0.0,-1.57,1000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
174,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.25,-1.65,-49.4,94.36,0.0,-1.63,1.65,0.53,1.0,0.0,1.0,0.0,-1.63,0.0,-1.63,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
647,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],983.06,-1.67,-49.4,94.32,0.0,-1.09,1.67,0.89,3.0,0.0,3.0,0.0,-0.54,0.0,-0.54,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
4339,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],982.94,-1.68,-49.4,94.3,0.0,-1.61,1.68,0.99,1.0,0.0,1.0,0.0,-1.61,0.0,-1.61,1000,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],982.8,-1.7,-49.4,94.27,0.0,-1.63,1.7,0.98,1.0,0.0,1.0,0.0,-1.63,0.0,-1.63,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
68,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],982.8,-1.7,-49.4,94.27,0.0,-1.63,1.7,0.98,1.0,0.0,1.0,0.0,-1.63,0.0,-1.63,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
721,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],982.47,-1.73,-49.4,94.2,0.0,-1.37,1.73,0.89,3.0,0.0,3.0,0.0,-0.56,0.0,-0.56,1000,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3552,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],982.03,-1.77,-49.4,94.12,0.0,-1.72,1.77,0.83,2.0,0.0,2.0,0.0,-0.86,0.0,-0.86,1000,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
775,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],981.15,-1.86,-49.4,93.94,13.36,-3.89,22.69,18.34,69.0,30.0,39.0,43.48,0.02,1.63,-1.21,1000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2039,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],980.83,-1.89,-49.4,93.88,0.0,-1.18,1.89,0.59,2.0,0.0,2.0,0.0,-0.94,0.0,-0.94,1000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2155,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],980.83,-1.89,-49.4,93.88,0.0,-1.18,1.89,0.59,2.0,0.0,2.0,0.0,-0.94,0.0,-0.94,1000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1562,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],980.23,-1.95,-49.4,93.76,0.0,-1.1,1.95,0.59,2.0,0.0,2.0,0.0,-0.97,0.0,-0.97,1000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
4556,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],979.8,-2.0,-49.4,93.68,19.48,-9.19,18.77,9.47,32.0,14.0,18.0,43.75,0.06,2.89,-2.13,1000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2211,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],979.7,-2.01,-49.4,93.66,0.0,-1.29,2.01,0.59,2.0,0.0,2.0,0.0,-1.0,0.0,-1.0,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3866,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],979.49,-2.03,-49.4,93.62,0.0,-0.85,2.03,0.89,3.0,0.0,3.0,0.0,-0.67,0.0,-0.67,1000,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
245,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],978.91,-2.09,-49.4,93.5,0.0,-2.06,2.09,0.53,1.0,0.0,1.0,0.0,-2.06,0.0,-2.06,1000,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
644,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],978.91,-2.09,-49.4,93.5,0.0,-2.06,2.09,0.53,1.0,0.0,1.0,0.0,-2.06,0.0,-2.06,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3845,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],978.67,-2.11,-49.4,93.45,0.0,-2.11,2.11,0.3,1.0,0.0,1.0,0.0,-2.11,0.0,-2.11,1000,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4701,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],978.28,-2.15,-49.4,93.38,0.0,-2.08,2.15,0.98,1.0,0.0,1.0,0.0,-2.08,0.0,-2.08,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
887,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],977.76,-2.2,-49.4,93.27,8.06,-3.67,10.51,13.46,47.0,23.0,24.0,48.94,-0.01,1.05,-1.02,1000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
764,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],977.24,-2.25,-49.4,93.17,0.0,-2.19,2.25,0.98,1.0,0.0,1.0,0.0,-2.19,0.0,-2.19,1000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
745,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],977.24,-2.25,-49.4,93.17,0.0,-2.19,2.25,0.98,1.0,0.0,1.0,0.0,-2.19,0.0,-2.19,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
159,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],977.24,-2.25,-49.4,93.17,0.0,-2.23,2.25,0.53,1.0,0.0,1.0,0.0,-2.23,0.0,-2.23,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
3324,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],977.01,-2.28,-49.4,93.13,1.31,-1.9,3.13,3.57,12.0,6.0,6.0,50.0,-0.17,0.5,-0.83,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1063,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],976.45,-2.33,-49.4,93.01,7.08,-3.62,10.0,9.58,34.0,17.0,17.0,50.0,-0.03,1.11,-1.16,1000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3827,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],976.26,-2.35,-49.4,92.98,0.0,-0.85,2.35,0.89,3.0,0.0,3.0,0.0,-0.77,0.0,-0.77,1000,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
347,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],975.84,-2.39,-49.4,92.9,0.0,-2.39,2.39,0.3,1.0,0.0,1.0,0.0,-2.39,0.0,-2.39,1000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
4560,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],975.83,-2.39,-49.4,92.89,2.51,-6.35,6.51,1.85,4.0,2.0,2.0,50.0,-0.51,2.2,-3.21,1000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3724,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],975.82,-2.4,-49.4,92.89,2.13,-2.88,5.62,17.96,60.0,32.0,28.0,53.33,-0.01,0.54,-0.64,1000,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2210,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],974.36,-2.54,-49.4,92.6,0.0,-0.88,2.54,1.41,4.0,0.0,4.0,0.0,-0.62,0.0,-0.62,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
961,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],974.32,-2.55,-49.4,92.59,9.03,-4.19,10.62,2.22,8.0,1.0,7.0,12.5,-0.23,9.03,-1.56,1000,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
3419,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],972.2,-2.76,-49.4,92.17,0.9,-1.33,2.76,1.19,4.0,1.0,3.0,25.0,-0.68,0.9,-1.2,1000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2111,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],972.09,-2.77,-49.4,92.15,0.0,-2.11,2.77,0.59,2.0,0.0,2.0,0.0,-1.38,0.0,-1.38,1000,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2059,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],972.09,-2.77,-49.4,92.15,0.0,-2.11,2.77,0.59,2.0,0.0,2.0,0.0,-1.38,0.0,-1.38,1000,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2448,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],971.06,-2.87,-49.4,91.95,0.0,-1.61,2.87,0.89,3.0,0.0,3.0,0.0,-0.95,0.0,-0.95,1000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2045,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],971.06,-2.87,-49.4,91.95,0.0,-1.61,2.87,0.89,3.0,0.0,3.0,0.0,-0.95,0.0,-0.95,1000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2453,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],971.06,-2.87,-49.4,91.95,0.0,-1.61,2.87,0.89,3.0,0.0,3.0,0.0,-0.95,0.0,-0.95,1000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3834,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],970.87,-2.89,-49.4,91.91,0.0,-2.11,2.89,0.59,2.0,0.0,2.0,0.0,-1.44,0.0,-1.44,1000,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
